date,order_id,customer_id,beverage,Cost Price,Selling Price
"Tuesday, August 08, 2023",1011028,407,BerryBlast,105.672,671.22432
"Tuesday, January 24, 2023",1012316,1892,BerryBlast,170.864,671.22432
"Monday, July 24, 2023",1018835,2711,BerryBlast,22.464,671.4864
"Wednesday, January 25, 2023",1003736,87,FizzBerry,215.9936,677.6784
"Monday, October 30, 2023",1019762,1650,ChocoDelight,84.1,677.6784
"Saturday, March 18, 2023",1008422,1191,GingerFizz,8.372,677.6784
"Friday, November 10, 2023",1011159,91,GingerFizz,8.792,677.6784
"Friday, December 01, 2023",1015740,2167,ChocoDelight,11.04,677.6784
"Sunday, October 01, 2023",1019883,1938,LemonZest,22.28,677.6784
"Thursday, January 19, 2023",1016912,80,GingerFizz,23.804,677.6784
"Thursday, March 02, 2023",1006786,1744,GingerFizz,39.276,677.6784
"Saturday, November 11, 2023",1013884,517,ChocoDelight,82.976,677.6784
"Tuesday, January 17, 2023",1011802,2143,ChocoDelight,108.828,677.6784
"Thursday, August 31, 2023",1007418,493,LemonZest,110.744,677.6784
"Sunday, November 19, 2023",1016249,56,TropicalTwist,113.324,677.6784
"Saturday, July 22, 2023",1009881,819,ChocoDelight,115.572,677.6784
"Saturday, May 27, 2023",1008561,2488,FizzBerry,117.424,677.6784
"Saturday, March 18, 2023",1018278,1805,CitrusSplash,136.928,677.6784
"Monday, January 09, 2023",1012470,2495,MintCooler,160.532,677.6784
"Thursday, September 07, 2023",1009699,822,ChocoDelight,166.152,677.6784
"Wednesday, July 05, 2023",1012179,1532,GingerFizz,188.632,693.8136
"Tuesday, April 25, 2023",1007871,559,MintCooler,34.368,693.8136
"Tuesday, December 05, 2023",1010912,39,MintCooler,38.6,693.8136
"Sunday, May 07, 2023",1008330,2783,MangoBliss,56.912,693.8136
"Tuesday, April 25, 2023",1010707,1215,ChocoDelight,65.576,693.8136
"Sunday, December 10, 2023",1013570,1310,ChocoDelight,84.684,693.8136
"Sunday, February 05, 2023",1009725,1640,TropicalTwist,98.172,693.8136
"Friday, April 21, 2023",1006458,2652,MangoBliss,100.176,693.8136
"Tuesday, December 12, 2023",1012163,241,ChocoDelight,140.884,693.8136
"Saturday, June 03, 2023",1008331,799,PeachPunch,145.676,693.8136
"Saturday, June 03, 2023",1014204,55,FizzBerry,159.992,693.8136
"Tuesday, August 08, 2023",1011980,523,LemonZest,162.24,693.8136
"Saturday, May 27, 2023",1010312,1507,MintCooler,170.108,693.8136
"Thursday, February 02, 2023",1016023,562,LemonZest,195.96,693.8136
"Monday, October 02, 2023",1019436,373,FizzBerry,2.988,693.8136
"Sunday, September 17, 2023",1010526,517,MangoBliss,3.756,693.8136
"Wednesday, October 25, 2023",1019673,146,LemonZest,6.004,693.8136
"Sunday, May 21, 2023",1018755,714,ChocoDelight,17.244,693.8136
"Monday, June 19, 2023",1009618,879,ChocoDelight,23.988,693.8136
"Friday, December 08, 2023",1006350,1537,PeachPunch,77.936,693.8136
"Saturday, December 30, 2023",1009210,1113,MangoBliss,148.036,697.04064
"Wednesday, February 15, 2023",1014555,2611,BerryBlast,22.204,702.203904
"Wednesday, June 28, 2023",1006950,2132,BerryBlast,8.196,709.9488
"Thursday, February 02, 2023",1007128,933,MintCooler,53.24,709.9488
"Saturday, August 05, 2023",1019150,1803,FizzBerry,133.6,709.9488
"Friday, December 08, 2023",1014601,558,MangoBliss,142.592,709.9488
"Friday, July 28, 2023",1011771,2152,CitrusSplash,152.708,709.9488
"Sunday, June 25, 2023",1015905,363,LemonZest,153.832,709.9488
"Wednesday, July 12, 2023",1015755,2300,PeachPunch,181.932,709.9488
"Sunday, November 26, 2023",1016895,1710,PeachPunch,188.676,709.9488
"Sunday, February 26, 2023",1015974,1365,TropicalTwist,189.8,709.9488
"Saturday, February 25, 2023",1014318,378,MintCooler,192.048,709.9488
"Monday, February 20, 2023",1012897,1162,LemonZest,198.792,709.9488
"Tuesday, May 09, 2023",1015564,1167,GingerFizz,6.9,709.9488
"Monday, August 28, 2023",1011099,1413,MintCooler,9.96,709.9488
"Sunday, July 09, 2023",1014369,2839,ChocoDelight,16.704,709.9488
"Monday, August 07, 2023",1010949,1104,MintCooler,27.132,709.9488
"Friday, September 29, 2023",1012270,1712,MangoBliss,29.38,709.9488
"Saturday, January 07, 2023",1008522,1226,PeachPunch,61.584,709.9488
"Sunday, June 25, 2023",1008722,417,GingerFizz,170.128,709.9488
"Tuesday, June 27, 2023",1011214,2706,FizzBerry,47.052,709.9488
"Sunday, January 22, 2023",1019417,2620,ChocoDelight,50.424,709.9488
"Thursday, November 30, 2023",1012553,1575,MangoBliss,56.044,709.9488
"Thursday, February 09, 2023",1009667,2785,MintCooler,65.036,709.9488
"Wednesday, September 06, 2023",1017370,2096,LemonZest,71.78,709.9488
"Thursday, December 21, 2023",1011777,572,LemonZest,80.772,709.9488
"Monday, August 07, 2023",1014390,880,GingerFizz,81.896,709.9488
"Wednesday, January 04, 2023",1010170,2311,FizzBerry,92.012,709.9488
"Saturday, February 11, 2023",1011096,694,CitrusSplash,103.252,709.9488
"Wednesday, March 01, 2023",1017605,1696,GingerFizz,114.492,709.9488
"Monday, February 20, 2023",1012410,895,ChocoDelight,127.98,709.9488
"Saturday, May 27, 2023",1007278,1553,CitrusSplash,139.496,722.85696
"Thursday, March 30, 2023",1009345,978,BerryBlast,54.488,726.084
"Friday, October 13, 2023",1011307,2063,PeachPunch,43.14,726.084
"Saturday, March 25, 2023",1017813,2587,CitrusSplash,65.62,726.084
"Tuesday, December 19, 2023",1014600,987,MintCooler,79.108,726.084
"Thursday, October 26, 2023",1019754,241,LemonZest,109.456,726.084
"Friday, January 27, 2023",1017486,1403,FizzBerry,118.448,726.084
"Monday, August 07, 2023",1008448,2209,GingerFizz,127.956,726.084
"Friday, January 27, 2023",1016081,1677,LemonZest,7.172,726.084
"Saturday, May 13, 2023",1015868,2232,GingerFizz,25.424,726.084
"Monday, March 06, 2023",1014794,807,CitrusSplash,27.404,726.084
"Wednesday, October 18, 2023",1017109,1513,MintCooler,28.528,726.084
"Monday, February 13, 2023",1018496,604,TropicalTwist,29.92,726.084
"Friday, March 24, 2023",1007339,423,ChocoDelight,56.044,726.084
"Sunday, September 24, 2023",1007154,714,MintCooler,104.352,726.084
"Thursday, February 02, 2023",1008902,602,CitrusSplash,139.492,726.084
"Wednesday, February 15, 2023",1016532,607,MintCooler,37.788,726.084
"Wednesday, May 03, 2023",1006470,614,MangoBliss,28.216,726.084
"Tuesday, July 25, 2023",1010829,346,MangoBliss,129.688,726.084
"Thursday, June 22, 2023",1015178,2283,ChocoDelight,133.06,726.084
"Friday, February 03, 2023",1009383,2033,TropicalTwist,136.432,726.084
"Friday, February 17, 2023",1018132,690,FizzBerry,139.804,726.084
"Thursday, July 13, 2023",1015133,2117,CitrusSplash,143.176,726.084
"Wednesday, January 18, 2023",1012153,2326,FizzBerry,155.54,726.084
"Tuesday, May 09, 2023",1013232,1128,ChocoDelight,161.16,737.0064
"Tuesday, January 10, 2023",1002830,2830,FizzBerry,259.0048,742.2192
"Thursday, March 02, 2023",1012594,1959,MintCooler,3.484,742.2192
"Saturday, September 23, 2023",1012666,2437,MintCooler,3.484,742.2192
"Monday, June 19, 2023",1007004,14,FizzBerry,3.636,742.2192
"Wednesday, July 19, 2023",1014086,1147,ChocoDelight,6.856,742.2192
"Thursday, July 27, 2023",1009005,1062,GingerFizz,19.632,742.2192
"Sunday, June 11, 2023",1006565,890,FizzBerry,24.108,742.2192
"Monday, June 12, 2023",1018522,640,MangoBliss,39.228,742.2192
"Tuesday, September 12, 2023",1016567,1264,MangoBliss,69.576,742.2192
"Wednesday, September 13, 2023",1012519,1997,PeachPunch,70.7,742.2192
"Sunday, May 07, 2023",1018005,62,GingerFizz,72.948,742.2192
"Sunday, March 26, 2023",1013190,1617,TropicalTwist,78.568,742.2192
"Sunday, May 21, 2023",1013249,2549,TropicalTwist,84.188,742.2192
"Friday, December 29, 2023",1013523,390,CitrusSplash,88.684,742.2192
"Wednesday, December 13, 2023",1007113,1997,FizzBerry,92.628,742.2192
"Monday, March 06, 2023",1019212,1562,MangoBliss,150.504,742.2192
"Thursday, May 18, 2023",1018043,2708,PeachPunch,172.984,742.2192
"Wednesday, June 14, 2023",1016760,1806,ChocoDelight,184.224,742.2192
"Thursday, May 25, 2023",1006801,1312,LemonZest,187.244,756.1008
"Wednesday, October 18, 2023",1005339,1662,LemonZest,128.9664,758.3544
"Saturday, September 23, 2023",1008355,308,PeachPunch,31.768,758.3544
"Saturday, October 14, 2023",1012622,68,CitrusSplash,78.028,758.3544
"Wednesday, February 08, 2023",1017716,1290,ChocoDelight,91.516,758.3544
"Saturday, November 18, 2023",1019731,2,FizzBerry,110.624,758.3544
"Thursday, April 06, 2023",1009770,2492,GingerFizz,112.872,758.3544
"Friday, May 26, 2023",1019380,1140,MangoBliss,117.368,758.3544
"Monday, October 30, 2023",1010553,1824,MintCooler,119.616,758.3544
"Thursday, November 30, 2023",1016976,55,ChocoDelight,140.972,758.3544
"Tuesday, December 19, 2023",1010474,2413,MangoBliss,145.468,758.3544
"Saturday, April 01, 2023",1008797,1093,GingerFizz,152.408,758.3544
"Tuesday, March 14, 2023",1010175,2822,PeachPunch,157.832,758.3544
"Saturday, March 11, 2023",1009147,248,LemonZest,5.076,758.3544
"Monday, October 02, 2023",1007634,2309,MangoBliss,16.968,758.3544
"Saturday, January 21, 2023",1015484,1343,GingerFizz,20.704,758.3544
"Tuesday, January 17, 2023",1007224,2543,CitrusSplash,32.536,758.3544
"Wednesday, April 19, 2023",1013572,1499,MintCooler,38.688,758.3544
"Sunday, August 27, 2023",1015519,1754,TropicalTwist,39.992,758.3544
"Sunday, August 20, 2023",1013208,71,GingerFizz,42.06,758.3544
"Tuesday, August 29, 2023",1009042,1091,FizzBerry,42.168,758.3544
"Thursday, March 16, 2023",1006642,2060,PeachPunch,43.976,758.3544
"Saturday, October 07, 2023",1013476,2734,PeachPunch,46.556,758.3544
"Friday, January 06, 2023",1017642,2148,CitrusSplash,53.3,758.3544
"Sunday, November 12, 2023",1012783,2779,ChocoDelight,54.424,758.3544
"Monday, December 25, 2023",1007178,1244,FizzBerry,83.108,758.3544
"Tuesday, January 10, 2023",1018148,1115,CitrusSplash,45.612,758.3544
"Tuesday, May 16, 2023",1017739,2128,FizzBerry,70.16,774.4896
"Tuesday, March 21, 2023",1016078,344,GingerFizz,135.936,774.4896
"Tuesday, August 22, 2023",1007994,2515,GingerFizz,15.016,774.4896
"Monday, October 16, 2023",1013094,1581,FizzBerry,25.92,774.4896
"Sunday, February 19, 2023",1011321,1126,CitrusSplash,40.532,774.4896
"Friday, June 23, 2023",1009049,1525,BerryBlast,44.156,774.4896
"Monday, January 16, 2023",1010929,2330,TropicalTwist,59.504,64.5408
"Saturday, November 04, 2023",1011046,1608,TropicalTwist,75.24,64.5408
"Saturday, June 24, 2023",1011944,102,MangoBliss,83.108,64.5408
"Wednesday, March 29, 2023",1012591,361,GingerFizz,88.728,64.5408
"Wednesday, December 27, 2023",1016947,2476,GingerFizz,95.472,64.5408
"Friday, February 03, 2023",1005544,993,PeachPunch,128.78,64.5408
"Saturday, November 11, 2023",1008835,1866,PeachPunch,194.892,64.5408
"Sunday, October 29, 2023",1005674,2077,GingerFizz,25.62,64.5408
"Thursday, August 24, 2023",1006365,647,BerryBlast,36.044,64.5408
"Tuesday, August 22, 2023",1010844,2040,MintCooler,191.012,64.5408
"Sunday, October 08, 2023",1019115,888,BerryBlast,194.384,64.5408
"Thursday, July 06, 2023",1012585,713,BerryBlast,4.0824,65.401344
"Friday, January 06, 2023",1018237,2425,MangoBliss,69.08,65.8854
"Wednesday, November 29, 2023",1019330,1841,CitrusSplash,88.188,65.8854
"Saturday, May 20, 2023",1010497,2229,ChocoDelight,0.516,65.8854
"Tuesday, October 31, 2023",1009906,1159,TropicalTwist,2.856,65.8854
"Monday, May 01, 2023",1016609,1889,GingerFizz,8.384,65.8854
"Saturday, December 30, 2023",1007044,2837,FizzBerry,23.668,65.8854
"Wednesday, March 01, 2023",1013651,1086,MangoBliss,43.228,65.8854
"Friday, May 12, 2023",1006796,1966,MintCooler,3.732,65.8854
"Friday, April 21, 2023",1018241,2481,ChocoDelight,64.584,65.8854
"Friday, September 15, 2023",1016785,1137,TropicalTwist,76.948,65.8854
"Monday, November 27, 2023",1010783,475,FizzBerry,78.072,65.8854
"Saturday, June 17, 2023",1012090,1680,LemonZest,97.18,65.8854
"Saturday, July 08, 2023",1011864,495,TropicalTwist,105.048,65.8854
"Wednesday, September 13, 2023",1015235,1833,GingerFizz,127.528,65.8854
"Tuesday, April 04, 2023",1014129,20,ChocoDelight,130.9,65.8854
"Wednesday, September 20, 2023",1012811,1888,FizzBerry,161.248,65.8854
"Thursday, September 28, 2023",1013018,779,CitrusSplash,175.86,65.8854
"Tuesday, September 26, 2023",1019170,252,PeachPunch,189.348,65.8854
"Monday, May 22, 2023",1009859,1111,BerryBlast,4.688,66.69216
"Sunday, May 07, 2023",1018944,2820,BerryBlast,50.772,66.69216
"Monday, January 02, 2023",1013875,256,BerryBlast,109.22,66.69216
"Wednesday, October 11, 2023",1005157,924,TropicalTwist,142.9408,66.8772
"Thursday, May 18, 2023",1003937,2078,PeachPunch,220.7264,66.8772
"Sunday, March 26, 2023",1015781,878,TropicalTwist,25.876,67.23
"Friday, November 03, 2023",1015071,2091,FizzBerry,28.124,67.23
"Monday, April 17, 2023",1008394,12,CitrusSplash,31.048,67.23
"Wednesday, February 01, 2023",1009953,2717,GingerFizz,34.82,67.23
"Tuesday, February 28, 2023",1010572,1286,GingerFizz,34.82,67.23
"Monday, October 09, 2023",1008478,1897,CitrusSplash,76.916,67.23
"Saturday, December 16, 2023",1013428,692,GingerFizz,77.532,67.23
"Friday, March 03, 2023",1018936,2057,MintCooler,77.532,67.23
"Tuesday, January 10, 2023",1015614,506,LemonZest,79.78,67.23
"Tuesday, February 28, 2023",1011669,2139,LemonZest,92.144,67.23
"Thursday, April 20, 2023",1017303,2280,CitrusSplash,105.632,67.23
"Tuesday, March 28, 2023",1008924,254,CitrusSplash,111.68,67.23
"Thursday, July 27, 2023",1016137,122,GingerFizz,138.228,67.23
"Wednesday, August 30, 2023",1010725,705,MintCooler,149.468,67.23
"Friday, March 31, 2023",1011542,1732,FizzBerry,153.964,67.23
"Sunday, March 26, 2023",1012397,661,LemonZest,153.964,67.23
"Friday, January 20, 2023",1012798,934,MintCooler,159.584,67.23
"Thursday, February 09, 2023",1017469,1736,PeachPunch,162.956,67.23
"Thursday, April 06, 2023",1014709,2325,FizzBerry,168.576,67.23
"Friday, April 21, 2023",1008762,1070,CitrusSplash,173.424,67.23
"Sunday, May 28, 2023",1011447,1404,MintCooler,176.444,67.23
"Thursday, June 15, 2023",1004489,353,CitrusSplash,100.56,68.4216
"Friday, May 19, 2023",1006559,2838,TropicalTwist,112.872,68.5746
"Thursday, May 25, 2023",1013832,1561,LemonZest,137.688,68.5746
"Thursday, April 27, 2023",1012543,706,MangoBliss,150.052,68.5746
"Thursday, March 30, 2023",1012856,503,TropicalTwist,182.648,68.5746
"Tuesday, August 22, 2023",1010246,1000,CitrusSplash,45.524,68.5746
"Thursday, May 18, 2023",1017422,1241,MangoBliss,3.932,68.5746
"Friday, August 18, 2023",1018291,1664,FizzBerry,5.056,68.5746
"Saturday, May 20, 2023",1014173,1831,ChocoDelight,9.552,68.5746
"Thursday, January 19, 2023",1017898,2356,GingerFizz,29.788,68.5746
"Saturday, September 16, 2023",1018683,1536,CitrusSplash,39.904,68.5746
"Thursday, November 23, 2023",1006784,573,PeachPunch,100.216,68.5746
"Thursday, October 05, 2023",1012230,854,TropicalTwist,39.9,68.5746
"Wednesday, November 15, 2023",1018880,708,MintCooler,42.148,68.5746
"Monday, July 03, 2023",1010544,1584,CitrusSplash,43.272,68.5746
"Tuesday, May 30, 2023",1013862,1941,GingerFizz,59.008,68.5746
"Wednesday, November 08, 2023",1011769,1978,GingerFizz,65.752,68.5746
"Monday, June 19, 2023",1006576,427,MangoBliss,84.088,68.5746
"Monday, August 14, 2023",1015435,535,LemonZest,91.604,68.5746
"Wednesday, November 29, 2023",1011126,602,MangoBliss,115.208,68.5746
"Sunday, March 26, 2023",1018530,1898,BerryBlast,126.34,68.84352
"Thursday, January 26, 2023",1019176,1558,BerryBlast,145.448,68.84352
"Thursday, December 21, 2023",1010453,2610,BerryBlast,163.432,68.84352
"Friday, July 14, 2023",1019770,134,BerryBlast,8.54,68.84352
"Saturday, May 06, 2023",1003701,347,PeachPunch,231.8784,68.9832
"Thursday, May 25, 2023",1018938,503,LemonZest,39.36,69.9192
"Tuesday, August 01, 2023",1013038,2559,MangoBliss,48.352,69.9192
"Thursday, February 16, 2023",1009180,169,GingerFizz,54.392,69.9192
"Saturday, March 11, 2023",1007509,673,TropicalTwist,62.7,69.9192
"Thursday, March 16, 2023",1016969,484,MintCooler,91.064,69.9192
"Saturday, April 08, 2023",1016181,107,LemonZest,93.312,69.9192
"Saturday, September 02, 2023",1013845,1065,TropicalTwist,101.18,69.9192
"Saturday, January 14, 2023",1011947,484,CitrusSplash,118.04,69.9192
"Tuesday, December 26, 2023",1015959,1280,LemonZest,10.136,69.9192
"Wednesday, September 20, 2023",1016535,1407,GingerFizz,18.004,69.9192
"Thursday, November 09, 2023",1015898,1469,MintCooler,21.336,69.9192
"Thursday, October 12, 2023",1017367,2784,GingerFizz,24.708,69.9192
"Wednesday, March 15, 2023",1016401,2299,ChocoDelight,25.832,69.9192
"Monday, March 06, 2023",1014232,1698,GingerFizz,33.7,69.9192
"Sunday, December 24, 2023",1007237,192,GingerFizz,122.976,69.9192
"Thursday, April 27, 2023",1007167,1672,CitrusSplash,1.032,69.9192
"Sunday, April 30, 2023",1015014,1222,MintCooler,136.024,69.9192
"Tuesday, June 27, 2023",1019281,183,ChocoDelight,168.62,69.9192
"Saturday, December 02, 2023",1019000,712,CitrusSplash,184.356,69.9192
"Sunday, December 24, 2023",1018893,2558,FizzBerry,185.48,69.9192
"Thursday, June 22, 2023",1009032,933,ChocoDelight,186.88,69.9192
"Monday, November 06, 2023",1002099,2099,LemonZest,107.6992,70.08768
"Sunday, January 08, 2023",1003154,636,MintCooler,187.7376,70.1844
"Monday, May 22, 2023",1016036,2064,BerryBlast,160.32,70.99488
"Monday, April 10, 2023",1012433,2606,LemonZest,2.852,71.2638
"Sunday, October 29, 2023",1006743,1573,MintCooler,4.152,71.2638
"Thursday, July 13, 2023",1010651,1863,ChocoDelight,9.596,71.2638
"Wednesday, May 10, 2023",1015920,158,LemonZest,12.884,71.2638
"Wednesday, September 27, 2023",1009430,1275,FizzBerry,16.256,71.2638
"Monday, February 27, 2023",1017409,474,GingerFizz,27.496,71.2638
"Saturday, August 05, 2023",1019005,71,MangoBliss,40.984,71.2638
"Friday, September 01, 2023",1016754,1678,GingerFizz,44.356,71.2638
"Monday, June 26, 2023",1007034,2725,ChocoDelight,28.208,71.2638
"Monday, April 10, 2023",1013645,857,GingerFizz,34.324,71.2638
"Wednesday, May 17, 2023",1009617,814,FizzBerry,36.572,71.2638
"Wednesday, January 25, 2023",1012046,359,GingerFizz,47.812,71.2638
"Sunday, October 15, 2023",1015138,1940,PeachPunch,50.06,71.2638
"Wednesday, November 29, 2023",1008326,68,CitrusSplash,51.22,71.2638
"Thursday, December 14, 2023",1013019,1213,LemonZest,106.26,71.2638
"Sunday, January 15, 2023",1009803,707,LemonZest,127.616,71.2638
"Saturday, July 08, 2023",1010024,1112,MangoBliss,133.236,71.2638
"Sunday, March 26, 2023",1017564,1411,GingerFizz,137.732,71.2638
"Friday, July 14, 2023",1012380,301,LemonZest,145.6,71.2638
"Thursday, February 16, 2023",1007748,1030,CitrusSplash,154.04,71.2638
"Monday, November 06, 2023",1013697,729,MintCooler,168.08,71.2638
"Tuesday, March 14, 2023",1003834,2750,ChocoDelight,208.0736,72.462
"Wednesday, April 26, 2023",1006351,636,FizzBerry,42.732,72.6084
"Thursday, November 30, 2023",1015804,2517,ChocoDelight,74.248,72.6084
"Saturday, March 18, 2023",1007684,2352,MintCooler,86.172,72.6084
"Friday, June 16, 2023",1014078,1375,LemonZest,109.092,72.6084
"Friday, December 15, 2023",1014653,1715,FizzBerry,109.092,72.6084
"Friday, June 23, 2023",1013564,607,MintCooler,131.572,72.6084
"Friday, February 03, 2023",1015355,1928,CitrusSplash,137.192,72.6084
"Sunday, September 17, 2023",1013544,1837,GingerFizz,163.044,72.6084
"Monday, July 17, 2023",1012698,96,FizzBerry,184.4,72.6084
"Wednesday, March 01, 2023",1012795,1351,CitrusSplash,190.02,72.6084
"Friday, July 28, 2023",1013590,1655,PeachPunch,191.144,72.6084
"Sunday, March 12, 2023",1016821,1109,GingerFizz,191.144,72.6084
"Sunday, January 15, 2023",1015518,2644,PeachPunch,14.548,72.6084
"Friday, December 08, 2023",1015136,1347,LemonZest,16.924,72.6084
"Wednesday, March 29, 2023",1011506,462,TropicalTwist,23.668,72.6084
"Monday, August 14, 2023",1016101,2567,PeachPunch,28.036,72.6084
"Wednesday, May 17, 2023",1015375,519,FizzBerry,30.284,72.6084
"Saturday, December 30, 2023",1017581,2229,CitrusSplash,31.536,72.6084
"Friday, February 17, 2023",1011530,2206,LemonZest,37.028,72.6084
"Monday, May 22, 2023",1010668,906,MangoBliss,43.9,72.6084
"Monday, August 07, 2023",1019789,755,MintCooler,61.884,72.6084
"Tuesday, January 31, 2023",1011081,2572,FizzBerry,63.008,72.6084
"Thursday, September 07, 2023",1008655,1594,MintCooler,68.576,72.6084
"Sunday, March 19, 2023",1007498,857,MangoBliss,169.28,72.6084
"Wednesday, September 06, 2023",1007717,1373,MintCooler,180.688,72.6084
"Tuesday, September 05, 2023",1017064,2580,BerryBlast,36.94,73.14624
"Sunday, July 16, 2023",1007516,2701,BerryBlast,42.06,73.14624
"Sunday, March 26, 2023",1014302,115,BerryBlast,71.784,73.14624
"Sunday, October 15, 2023",1012192,1390,BerryBlast,165.076,73.14624
"Thursday, March 23, 2023",1004520,41,ChocoDelight,61.9872,73.5384
"Wednesday, March 08, 2023",1013767,188,TropicalTwist,7.392,73.953
"Friday, August 04, 2023",1009392,2635,MintCooler,21.832,73.953
"Wednesday, September 27, 2023",1019087,2830,CitrusSplash,23.128,73.953
"Tuesday, August 08, 2023",1016843,2395,GingerFizz,26.328,73.953
"Wednesday, November 22, 2023",1010201,2085,FizzBerry,32.12,73.953
"Tuesday, April 04, 2023",1011127,935,GingerFizz,34.196,73.953
"Saturday, December 02, 2023",1014578,529,ChocoDelight,34.368,73.953
"Tuesday, September 26, 2023",1018719,1658,ChocoDelight,42.236,73.953
"Sunday, September 10, 2023",1009879,1986,PeachPunch,127.66,73.953
"Monday, April 03, 2023",1007005,1020,PeachPunch,15.852,73.953
"Tuesday, October 03, 2023",1007486,1346,ChocoDelight,55.516,73.953
"Monday, June 19, 2023",1006852,4,ChocoDelight,93.14,73.953
"Wednesday, May 03, 2023",1013540,866,MintCooler,136.652,73.953
"Monday, November 13, 2023",1015797,2398,TropicalTwist,145.644,73.953
"Monday, August 14, 2023",1016152,2247,GingerFizz,145.644,73.953
"Saturday, January 21, 2023",1016347,2077,MangoBliss,172.62,73.953
"Wednesday, May 24, 2023",1003562,501,PeachPunch,213.0144,74.568
"Saturday, June 17, 2023",1007980,262,TropicalTwist,19.516,75.2976
"Wednesday, November 29, 2023",1010056,1703,ChocoDelight,1.232,75.2976
"Friday, June 02, 2023",1016009,874,ChocoDelight,1.232,75.2976
"Tuesday, September 05, 2023",1008096,999,LemonZest,1.536,75.2976
"Monday, May 08, 2023",1016771,2031,MintCooler,2.14,75.2976
"Thursday, November 02, 2023",1015536,2407,GingerFizz,7.976,75.2976
"Monday, February 13, 2023",1013110,466,GingerFizz,24.836,75.2976
"Friday, June 16, 2023",1011452,526,PeachPunch,28.208,75.2976
"Friday, December 29, 2023",1016297,354,BerryBlast,34.736,75.2976
"Tuesday, May 09, 2023",1006548,2089,PeachPunch,52.116,75.2976
"Wednesday, August 23, 2023",1006338,2571,BerryBlast,44.648,75.2976
"Wednesday, June 07, 2023",1015774,252,CitrusSplash,67.548,75.2976
"Monday, March 27, 2023",1006812,1010,MangoBliss,94.172,75.2976
"Thursday, April 20, 2023",1018135,360,CitrusSplash,97.896,75.2976
"Tuesday, October 31, 2023",1017123,489,ChocoDelight,105.764,75.2976
"Tuesday, January 03, 2023",1011489,851,ChocoDelight,121.5,75.2976
"Tuesday, August 01, 2023",1012866,1210,PeachPunch,149.6,75.2976
"Tuesday, January 24, 2023",1017230,2003,BerryBlast,158.592,75.2976
"Wednesday, October 04, 2023",1012317,1335,BerryBlast,175.452,75.2976
"Wednesday, September 27, 2023",1016391,1370,GingerFizz,15.304,76.6422
"Saturday, May 27, 2023",1017410,1224,TropicalTwist,17.552,76.6422
"Saturday, March 18, 2023",1015765,1355,CitrusSplash,22.912,76.6422
"Tuesday, July 25, 2023",1007137,1202,TropicalTwist,33.58,76.6422
"Tuesday, April 04, 2023",1011213,226,LemonZest,34.152,76.6422
"Tuesday, April 04, 2023",1010037,1970,MangoBliss,35.536,76.6422
"Tuesday, November 14, 2023",1014425,824,FizzBerry,37.524,76.6422
"Sunday, November 05, 2023",1013963,1151,ChocoDelight,38.648,76.6422
"Saturday, August 26, 2023",1008442,2053,GingerFizz,51.936,76.6422
"Wednesday, October 25, 2023",1018082,578,GingerFizz,53.26,76.6422
"Saturday, March 11, 2023",1007923,1223,TropicalTwist,58.172,76.6422
"Friday, January 20, 2023",1010702,1098,PeachPunch,60.264,76.6422
"Tuesday, December 12, 2023",1011588,2408,TropicalTwist,65.884,76.6422
"Friday, August 25, 2023",1014571,2096,MangoBliss,83.868,76.6422
"Saturday, November 18, 2023",1009280,278,MintCooler,97.708,76.6422
"Sunday, April 09, 2023",1009141,2120,GingerFizz,106.272,76.6422
"Tuesday, March 28, 2023",1009125,489,MangoBliss,123.176,76.6422
"Thursday, March 30, 2023",1007235,1736,PeachPunch,140.884,76.6422
"Friday, April 07, 2023",1016112,2172,GingerFizz,159.176,76.6422
"Sunday, June 04, 2023",1012368,1036,GingerFizz,162.548,76.6422
"Friday, January 06, 2023",1013299,2333,MintCooler,36.4,76.6422
"Wednesday, August 30, 2023",1015762,964,BerryBlast,61.064,77.44896
"Wednesday, December 20, 2023",1003644,2104,MangoBliss,176.6624,77.7504
"Wednesday, August 09, 2023",1002936,2108,FizzBerry,255.1264,77.8596
"Sunday, May 28, 2023",1008880,1980,TropicalTwist,6.264,77.9868
"Sunday, April 23, 2023",1008283,1613,LemonZest,19.188,77.9868
"Saturday, August 26, 2023",1007106,1479,GingerFizz,39.632,77.9868
"Wednesday, March 15, 2023",1011179,2538,MintCooler,67.592,77.9868
"Wednesday, July 05, 2023",1017576,1526,MintCooler,73.212,77.9868
"Tuesday, January 03, 2023",1009967,1955,MintCooler,109.18,77.9868
"Tuesday, September 19, 2023",1015896,533,GingerFizz,110.304,77.9868
"Friday, November 10, 2023",1015852,1421,MintCooler,127.164,77.9868
"Sunday, July 16, 2023",1017429,854,LemonZest,144.024,77.9868
"Sunday, March 12, 2023",1014264,3,CitrusSplash,149.644,77.9868
"Sunday, April 02, 2023",1014911,2785,MintCooler,160.884,77.9868
"Tuesday, September 26, 2023",1016957,440,ChocoDelight,162.008,77.9868
"Sunday, November 05, 2023",1017993,881,CitrusSplash,175.496,77.9868
"Sunday, May 07, 2023",1007356,1329,PeachPunch,179.932,77.9868
"Friday, October 20, 2023",1018146,1247,PeachPunch,187.86,77.9868
"Monday, August 07, 2023",1007910,858,PeachPunch,168.576,77.9868
"Thursday, October 19, 2023",1012810,2174,LemonZest,0.972,77.9868
